"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5141.png\" alt=\"Services We Offer\" title=\"\" onmousemove=\"xr_mo(this,37)\" style=\"left:19px;top:906px;width:282px;height:62px;\">","#xr_xrc5 > a:nth-child(14) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"register.htm\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xrc5 > a:nth-child(15)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5134.png\" alt=\"Register With Us\" title=\"\" onmousemove=\"xr_mo(this,37,event)\" style=\"left:19px;top:980px;width:281px;height:62px;\">","#xr_xrc5 > a:nth-child(15) > img:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5134.png\" alt=\"Register With Us\" title=\"\" onmousemove=\"xr_mo(this,37,event)\" style=\"left:19px;top:980px;width:281px;height:62px;\">","#xr_xrc5 > a:nth-child(15) > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5134.png\" alt=\"Register With Us\" title=\"\" onmousemove=\"xr_mo(this,37,event)\" style=\"left:19px;top:980px;width:281px;height:62px;\">","#xr_xrc5 > a:nth-child(15) > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5142.png\" alt=\"Register With Us\" title=\"\" onmousemove=\"xr_mo(this,37)\" style=\"left:19px;top:980px;width:282px;height:62px;\">","#xr_xrc5 > a:nth-child(15) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5142.png\" alt=\"Register With Us\" title=\"\" onmousemove=\"xr_mo(this,37)\" style=\"left:19px;top:980px;width:282px;height:62px;\">","#xr_xrc5 > a:nth-child(15) > img:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5142.png\" alt=\"Register With Us\" title=\"\" onmousemove=\"xr_mo(this,37)\" style=\"left:19px;top:980px;width:282px;height:62px;\">","#xr_xrc5 > a:nth-child(15) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"location.htm\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xrc5 > a:nth-child(16)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5135.png\" alt=\"Find Us\" title=\"\" onmousemove=\"xr_mo(this,37,event)\" style=\"left:19px;top:1054px;width:281px;height:62px;\">","#xr_xrc5 > a:nth-child(16) > img:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5135.png\" alt=\"Find Us\" title=\"\" onmousemove=\"xr_mo(this,37,event)\" style=\"left:19px;top:1054px;width:281px;height:62px;\">","#xr_xrc5 > a:nth-child(16) > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5135.png\" alt=\"Find Us\" title=\"\" onmousemove=\"xr_mo(this,37,event)\" style=\"left:19px;top:1054px;width:281px;height:62px;\">","#xr_xrc5 > a:nth-child(16) > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5143.png\" alt=\"Find Us\" title=\"\" onmousemove=\"xr_mo(this,37)\" style=\"left:19px;top:1054px;width:282px;height:62px;\">","#xr_xrc5 > a:nth-child(16) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5143.png\" alt=\"Find Us\" title=\"\" onmousemove=\"xr_mo(this,37)\" style=\"left:19px;top:1054px;width:282px;height:62px;\">","#xr_xrc5 > a:nth-child(16) > img:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5143.png\" alt=\"Find Us\" title=\"\" onmousemove=\"xr_mo(this,37)\" style=\"left:19px;top:1054px;width:282px;height:62px;\">","#xr_xrc5 > a:nth-child(16) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"feedback.htm\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xrc5 > a:nth-child(17)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5136.png\" alt=\"Feedback\" title=\"\" onmousemove=\"xr_mo(this,37,event)\" style=\"left:19px;top:1128px;width:281px;height:62px;\">","#xr_xrc5 > a:nth-child(17) > img:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5136.png\" alt=\"Feedback\" title=\"\" onmousemove=\"xr_mo(this,37,event)\" style=\"left:19px;top:1128px;width:281px;height:62px;\">","#xr_xrc5 > a:nth-child(17) > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5136.png\" alt=\"Feedback\" title=\"\" onmousemove=\"xr_mo(this,37,event)\" style=\"left:19px;top:1128px;width:281px;height:62px;\">","#xr_xrc5 > a:nth-child(17) > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5144.png\" alt=\"Feedback\" title=\"\" onmousemove=\"xr_mo(this,37)\" style=\"left:19px;top:1128px;width:282px;height:62px;\">","#xr_xrc5 > a:nth-child(17) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5144.png\" alt=\"Feedback\" title=\"\" onmousemove=\"xr_mo(this,37)\" style=\"left:19px;top:1128px;width:282px;height:62px;\">","#xr_xrc5 > a:nth-child(17) > img:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5144.png\" alt=\"Feedback\" title=\"\" onmousemove=\"xr_mo(this,37)\" style=\"left:19px;top:1128px;width:282px;height:62px;\">","#xr_xrc5 > a:nth-child(17) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<a href=\"https://patient.emisaccess.co.uk/\" onclick=\"return(xr_nn());\" onmousemove=\"xr_mo(this,37)\"><span class=\"Normal_text xr_s6\"...</a>","#xr_xrc5 > div:nth-child(19) > div > span > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://patient.emisaccess.co.uk/\" onclick=\"return(xr_nn());\" onmousemove=\"xr_mo(this,37)\"><span class=\"Normal_text xr_s6\"...</a>","#xr_xrc5 > div:nth-child(19) > div > span > a"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"#\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xrc5 > a:nth-child(21)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"#\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xrc5 > a:nth-child(21)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/4.png\" alt=\"\" title=\"\" onmousemove=\"xr_mo(this,37,event)\" style=\"left:20px;top:10px;width:10px;height:10px;\">","#xr_xrc5 > a:nth-child(21) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/4.png\" alt=\"\" title=\"\" onmousemove=\"xr_mo(this,37,event)\" style=\"left:20px;top:10px;width:10px;height:10px;\">","#xr_xrc5 > a:nth-child(21) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/78.png\" alt=\"\" title=\"\" style=\"left:4px;top:30px;width:312px;height:92px;\">","#xr_xrc5 > img:nth-child(22)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/78.png\" alt=\"\" title=\"\" style=\"left:4px;top:30px;width:312px;height:92px;\">","#xr_xrc5 > img:nth-child(22)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span class=\"xr_ar\" style=\"left:0px;top:2065px;width:320px;height:64px; background-color: #666666;\"></span>","#xr_xrc5 > div:nth-child(23) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span class=\"xr_ar\" style=\"left:0px;top:1470px;width:320px;height:604px; background-color: #CCCCCC;\"></span>","#xr_xrc5 > div:nth-child(26) > span"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<a href=\"http://www.nhs.uk/Services/GP/ReviewsAndRatings/DefaultView.aspx?id=42194\" onclick=\"return(xr_nn());\" onmousemove=\"xr_mo(this,37)\"><span class=\"Normal_text Footer...</a>","#xr_xrc5 > div:nth-child(29) > div > span > a:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://www.nhs.uk/Services/GP/ReviewsAndRatings/DefaultView.aspx?id=42194\" onclick=\"return(xr_nn());\" onmousemove=\"xr_mo(this,37)\"><span class=\"Normal_text Footer...</a>","#xr_xrc5 > div:nth-child(29) > div > span > a:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<a href=\"https://www.nhs.uk/Services/GP/LeaveReview/DefaultView.aspx?id=42194\" onclick=\"return(xr_nn());\" onmousemove=\"xr_mo(this,37)\"><span class=\"Normal_text Footer...</a>","#xr_xrc5 > div:nth-child(29) > div > span > a:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.nhs.uk/Services/GP/LeaveReview/DefaultView.aspx?id=42194\" onclick=\"return(xr_nn());\" onmousemove=\"xr_mo(this,37)\"><span class=\"Normal_text Footer...</a>","#xr_xrc5 > div:nth-child(29) > div > span > a:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/2357.png\" alt=\"\" title=\"\" style=\"left:56px;top:1494px;width:207px;height:42px;\">","#xr_xrc5 > div:nth-child(30) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/2357.png\" alt=\"\" title=\"\" style=\"left:56px;top:1494px;width:207px;height:42px;\">","#xr_xrc5 > div:nth-child(30) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"http://www.cqc.org.uk/provider/1-199704828\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xrc5 > a:nth-child(31)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://www.cqc.org.uk/provider/1-199704828\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xrc5 > a:nth-child(31)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/2358.png\" alt=\"\" title=\"\" onmousemove=\"xr_mo(this,37,event)\" style=\"left:102px;top:1587px;width:116px;height:81px;\">","#xr_xrc5 > a:nth-child(31) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/2358.png\" alt=\"\" title=\"\" onmousemove=\"xr_mo(this,37,event)\" style=\"left:102px;top:1587px;width:116px;height:81px;\">","#xr_xrc5 > a:nth-child(31) > img"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<span class=\"xr_ar\" onmousemove=\"xr_mp(42,37)\" style=\"left:0px;top:0px;width:128px;height:30px;\"></span>","#xr_xrc5 > div:nth-child(32) > span"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<a href=\"privacypolicy.htm\" onclick=\"return(xr_nn());\" onmousemove=\"xr_mo(this,37)\"><span class=\"Normal_text xr_s21...</a>","#xr_xrc5 > div:nth-child(33) > div > span > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"privacypolicy.htm\" onclick=\"return(xr_nn());\" onmousemove=\"xr_mo(this,37)\"><span class=\"Normal_text xr_s21...</a>","#xr_xrc5 > div:nth-child(33) > div > span > a"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.G90","Ensure the functionality provided by an event handler for this element is available through the keyboard","warning","<a href=\"\" onclick=\"return(false);\" onmousedown=\"xr_ppir(this);\">\n </a>","#xr_xo37 > a"
